From Date,PM2.5,PM10,NO,NO2,NOx,SO2,CO,Ozone,NH3,Station,Year,Month,Day,PM10_SubIndex,PM2.5_SubIndex,SO2_SubIndex,NOx_SubIndex,NH3_SubIndex,CO_SubIndex,Ozone_SubIndex,AQI,AQI_Bucket
2020-02-10,54.7,221.33,10.44,11.41,9.65,6.82,11.36,1.28,30.41,New Industrial Town Faridabad - HSPCB,2020,February,Monday,180.66666666666669,90.0,7.5,11.25,7.5,214.28571428571428,1.0,214.0,Poor
2020-03-10,59.66,227.88,6.56,10.69,7.88,5.6,11.05,1.38,37.02,New Industrial Town Faridabad - HSPCB,2020,March,Tuesday,184.66666666666669,98.33333333333334,6.25,8.75,9.25,214.28571428571428,1.0,214.0,Poor
2020-04-10,60.13,215.64,17.08,11.64,12.16,8.48,11.24,1.36,39.0,New Industrial Town Faridabad - HSPCB,2020,April,Friday,176.66666666666669,100.0,10.0,15.0,9.75,214.28571428571428,1.0,214.0,Poor
2020-05-10,45.83,238.17,5.13,9.45,6.74,4.8,13.75,1.22,40.13,New Industrial Town Faridabad - HSPCB,2020,May,Sunday,192.0,75.0,5.0,7.5,10.0,242.85714285714286,1.0,243.0,Poor
2020-06-10,61.09,258.36,29.45,18.17,19.97,14.02,13.08,1.55,36.7,New Industrial Town Faridabad - HSPCB,2020,June,Wednesday,208.0,103.33333333333333,17.5,23.75,9.0,242.85714285714286,1.0,243.0,Poor
2020-07-10,110.4,304.96,55.98,21.33,31.12,21.7,12.08,1.69,28.83,New Industrial Town Faridabad - HSPCB,2020,July,Friday,254.0,266.6666666666667,26.25,38.75,7.0,228.57142857142858,1.0,267.0,Poor
2020-08-10,87.6,251.84,13.14,15.8,12.75,9.03,12.1,1.42,21.49,New Industrial Town Faridabad - HSPCB,2020,August,Monday,201.0,190.0,11.25,15.0,5.25,228.57142857142858,1.0,229.0,Poor
2020-09-10,91.9,269.36,8.67,16.62,11.7,8.21,12.52,1.39,25.39,New Industrial Town Faridabad - HSPCB,2020,September,Thursday,219.0,203.33333333333334,10.0,13.75,6.25,228.57142857142858,1.0,229.0,Poor
2020-10-10,87.37,254.62,5.24,13.85,10.12,7.09,11.33,1.32,25.25,New Industrial Town Faridabad - HSPCB,2020,October,Saturday,204.0,190.0,8.75,12.5,6.25,214.28571428571428,1.0,214.0,Poor
2020-11-10,69.69,246.06,4.21,7.44,8.95,6.26,12.17,1.29,26.7,New Industrial Town Faridabad - HSPCB,2020,November,Tuesday,197.33333333333331,130.0,7.5,10.0,6.5,228.57142857142858,1.0,229.0,Poor
2020-12-10,97.4,252.12,14.77,9.95,15.22,10.81,13.08,1.61,23.55,New Industrial Town Faridabad - HSPCB,2020,December,Thursday,202.0,223.33333333333334,12.5,18.75,5.75,242.85714285714286,1.0,243.0,Poor
2020-10-13,142.69,357.11,42.5,12.85,28.13,20.08,12.24,1.88,12.37,New Industrial Town Faridabad - HSPCB,2020,October,Tuesday,308.75,316.9230769230769,25.0,35.0,3.0,228.57142857142858,1.0,317.0,Very Poor
2020-10-14,133.87,349.99,18.9,10.52,17.3,12.64,11.6,1.81,16.0,New Industrial Town Faridabad - HSPCB,2020,October,Wednesday,299.0,310.0,15.0,21.25,4.0,214.28571428571428,1.0,310.0,Very Poor
2020-10-15,157.68,366.14,37.86,10.9,24.49,17.38,9.02,1.82,16.99,New Industrial Town Faridabad - HSPCB,2020,October,Thursday,320.0,328.46153846153845,21.25,30.0,4.0,187.5,1.0,328.0,Very Poor
2020-10-16,107.38,253.14,29.33,16.08,22.26,15.58,12.73,1.49,20.41,New Industrial Town Faridabad - HSPCB,2020,October,Friday,203.0,256.6666666666667,18.75,27.5,5.0,228.57142857142858,1.0,257.0,Poor
2020-10-17,152.63,384.36,43.77,29.08,28.95,21.48,11.93,1.79,20.83,New Industrial Town Faridabad - HSPCB,2020,October,Saturday,342.5,324.61538461538464,26.25,35.0,5.0,214.28571428571428,1.0,342.0,Very Poor
2020-10-18,108.9,245.34,5.41,20.41,12.33,8.5,12.35,1.35,22.84,New Industrial Town Faridabad - HSPCB,2020,October,Sunday,196.66666666666669,260.0,10.0,15.0,5.5,228.57142857142858,1.0,260.0,Poor
2020-10-19,121.28,286.24,6.02,20.48,13.08,8.85,14.54,1.3,22.89,New Industrial Town Faridabad - HSPCB,2020,October,Monday,236.0,300.7692307692308,10.0,16.25,5.5,257.14285714285717,1.0,301.0,Very Poor
2020-10-20,97.81,271.59,24.4,25.98,22.19,15.58,9.52,1.34,16.67,New Industrial Town Faridabad - HSPCB,2020,October,Tuesday,221.0,223.33333333333334,18.75,27.5,4.0,187.5,1.0,223.0,Poor
2020-10-21,165.29,435.01,95.36,31.91,50.76,35.43,10.22,1.86,19.06,New Industrial Town Faridabad - HSPCB,2020,October,Wednesday,406.25,334.61538461538464,43.75,62.5,4.75,200.0,1.0,406.0,Severe
2020-10-22,162.61,348.94,93.14,37.3,52.74,36.88,10.97,1.84,19.86,New Industrial Town Faridabad - HSPCB,2020,October,Thursday,298.0,332.3076923076923,45.0,65.0,4.75,200.0,1.0,332.0,Very Poor
2020-10-23,238.85,432.1,58.56,37.9,40.6,28.56,12.29,1.92,23.17,New Industrial Town Faridabad - HSPCB,2020,October,Friday,402.5,390.7692307692308,35.0,50.0,5.75,228.57142857142858,1.0,402.0,Severe
2020-10-24,211.78,450.5,58.39,36.96,38.92,27.95,14.42,1.91,32.16,New Industrial Town Faridabad - HSPCB,2020,October,Saturday,425.0,370.0,33.75,47.5,8.0,257.14285714285717,1.0,425.0,Severe
2020-10-25,218.07,448.87,44.83,34.71,34.0,24.07,16.14,2.23,22.69,New Industrial Town Faridabad - HSPCB,2020,October,Sunday,422.5,375.38461538461536,30.0,42.5,5.5,285.7142857142857,2.0,422.0,Severe
2020-10-26,145.69,331.22,78.23,38.82,48.72,33.79,11.4,2.17,24.14,New Industrial Town Faridabad - HSPCB,2020,October,Monday,281.0,319.2307692307692,41.25,60.0,6.0,214.28571428571428,2.0,319.0,Very Poor
2020-10-27,130.12,267.45,10.54,26.33,17.38,12.29,10.2,1.3,26.56,New Industrial Town Faridabad - HSPCB,2020,October,Tuesday,217.0,307.6923076923077,15.0,21.25,6.5,200.0,1.0,308.0,Very Poor
2020-10-28,172.87,389.89,40.38,32.79,31.47,22.11,10.75,1.73,21.7,New Industrial Town Faridabad - HSPCB,2020,October,Wednesday,348.75,340.0,27.5,38.75,5.25,200.0,1.0,349.0,Very Poor
2020-10-29,189.63,359.05,36.64,37.53,32.56,22.84,11.17,1.98,18.56,New Industrial Town Faridabad - HSPCB,2020,October,Thursday,311.25,353.0769230769231,27.5,40.0,4.5,214.28571428571428,1.0,353.0,Very Poor
2020-10-30,157.1,316.33,7.32,29.55,16.98,12.6,10.7,1.46,14.65,New Industrial Town Faridabad - HSPCB,2020,October,Friday,266.0,328.46153846153845,15.0,20.0,3.5,200.0,1.0,328.0,Very Poor
2020-10-31,262.01,469.18,1.51,23.3,12.3,8.63,15.01,1.36,27.06,New Industrial Town Faridabad - HSPCB,2020,October,Saturday,448.75,409.2307692307692,10.0,15.0,6.75,271.42857142857144,1.0,449.0,Severe
2020-01-11,202.31,384.99,27.913536977491948,9.904852459016434,0.0,17.272439024390252,12.65,1.28,18.98,New Industrial Town Faridabad - HSPCB,2020,January,Saturday,342.5,363.0769230769231,21.25,0.0,4.5,228.57142857142858,1.0,363.0,Very Poor
2020-02-11,132.98,318.06,197.85,22.05,42.41,59.1,13.17,1.32,15.13,New Industrial Town Faridabad - HSPCB,2020,February,Tuesday,268.0,309.2307692307692,73.75,52.5,3.75,242.85714285714286,1.0,309.0,Very Poor
2020-03-11,149.06,296.91,208.08,24.68,88.42,62.56,13.64,1.61,12.39,New Industrial Town Faridabad - HSPCB,2020,March,Wednesday,246.0,322.3076923076923,77.5,108.0,3.0,242.85714285714286,1.0,322.0,Very Poor
2020-04-11,249.69,490.44,109.87,23.44,51.85,39.86,10.81,1.88,10.24,New Industrial Town Faridabad - HSPCB,2020,April,Saturday,475.0,399.2307692307692,48.75,63.75,2.5,200.0,1.0,475.0,Severe
2020-05-11,262.94,456.0,4.4,14.95,15.3,14.46,13.64,1.92,22.41,New Industrial Town Faridabad - HSPCB,2020,May,Monday,432.5,409.2307692307692,17.5,18.75,5.5,242.85714285714286,1.0,432.0,Severe
2020-06-11,267.94,521.27,63.99,24.42,48.09,60.62,11.44,2.16,15.4,New Industrial Town Faridabad - HSPCB,2020,June,Thursday,513.75,413.0769230769231,75.0,60.0,3.75,214.28571428571428,2.0,514.0,Severe
2020-07-11,269.14,495.66,81.51,20.48,99.75,72.33,9.01,1.54,26.46,New Industrial Town Faridabad - HSPCB,2020,July,Saturday,481.25,414.61538461538464,90.0,119.0,6.5,187.5,1.0,481.0,Severe
2020-08-11,381.26,664.62,90.08,23.99,113.97,80.35,2.86,2.12,20.99,New Industrial Town Faridabad - HSPCB,2020,August,Tuesday,692.5,500.7692307692308,100.0,133.0,5.0,100.0,2.0,692.0,Severe
2020-09-11,442.1,656.92,75.82,24.17,100.05,73.62,6.94,2.24,17.48,New Industrial Town Faridabad - HSPCB,2020,September,Friday,682.5,547.6923076923076,91.25,120.0,4.25,150.0,2.0,682.0,Severe
2020-10-11,302.83,456.82,79.86,24.29,100.2,96.39,6.2,2.84,16.0,New Industrial Town Faridabad - HSPCB,2020,October,Sunday,432.5,440.0,105.33333333333333,120.0,4.0,150.0,2.0,440.0,Severe
2020-11-11,171.01,361.54,92.42,22.39,112.51,223.53,6.83,2.33,20.23,New Industrial Town Faridabad - HSPCB,2020,November,Wednesday,313.75,339.2307692307692,147.66666666666666,132.0,5.0,150.0,2.0,339.0,Very Poor
2020-12-11,164.75,363.56,98.96,20.19,110.59,159.21,7.09,2.26,24.95,New Industrial Town Faridabad - HSPCB,2020,December,Friday,316.25,333.84615384615387,126.33333333333333,130.0,6.0,162.5,2.0,334.0,Very Poor
2020-11-13,191.77,353.17,88.5,21.13,107.15,145.81,7.78,2.11,29.21,New Industrial Town Faridabad - HSPCB,2020,November,Friday,303.75,354.61538461538464,121.66666666666667,127.0,7.25,162.5,2.0,355.0,Very Poor
2020-11-14,321.51,513.94,102.04,24.03,122.7,126.09,6.46,2.22,20.49,New Industrial Town Faridabad - HSPCB,2020,November,Saturday,503.75,454.61538461538464,115.33333333333333,142.0,5.0,150.0,2.0,504.0,Severe
2020-11-15,275.99,371.01,47.92,11.97,39.19,42.6,8.63,1.79,21.96,New Industrial Town Faridabad - HSPCB,2020,November,Sunday,326.25,419.2307692307692,52.5,48.75,5.25,175.0,1.0,419.0,Severe
2020-11-16,97.99,128.45,8.06,7.0,9.98,21.87,7.15,1.01,17.8,New Industrial Town Faridabad - HSPCB,2020,November,Monday,118.66666666666667,223.33333333333334,26.25,11.25,4.25,162.5,1.0,223.0,Poor
2020-11-17,66.04,145.0,7.37,9.11,11.9,60.74,7.82,1.01,22.71,New Industrial Town Faridabad - HSPCB,2020,November,Tuesday,130.0,120.0,75.0,13.75,5.5,162.5,1.0,162.0,Moderate
2020-11-18,44.68,183.22,13.56,12.24,21.71,99.04,9.07,1.06,27.25,New Industrial Town Faridabad - HSPCB,2020,November,Wednesday,155.33333333333334,73.33333333333333,106.33333333333333,26.25,6.75,187.5,1.0,188.0,Moderate
2020-11-19,105.1,214.36,12.48,13.08,20.66,92.77,7.2,1.18,13.74,New Industrial Town Faridabad - HSPCB,2020,November,Thursday,176.0,250.0,104.0,25.0,3.25,162.5,1.0,250.0,Poor
2020-11-20,135.37,239.77,12.48,13.08,21.6,92.77,6.59,0.86,24.08,New Industrial Town Faridabad - HSPCB,2020,November,Friday,192.66666666666669,311.53846153846155,104.0,26.25,6.0,150.0,0.0,312.0,Very Poor
2020-11-21,113.73,222.45,12.48,13.08,21.6,92.77,6.5,0.65,22.66,New Industrial Town Faridabad - HSPCB,2020,November,Saturday,181.33333333333331,276.6666666666667,104.0,26.25,5.5,150.0,0.0,277.0,Poor
2020-11-22,118.32,225.37,12.48,13.08,21.6,92.77,6.77,0.75,16.97,New Industrial Town Faridabad - HSPCB,2020,November,Sunday,183.33333333333331,293.3333333333333,104.0,26.25,4.0,150.0,0.0,293.0,Poor
2020-11-23,162.69,341.38,12.48,13.08,21.6,92.77,8.38,1.59,12.21,New Industrial Town Faridabad - HSPCB,2020,November,Monday,291.0,332.3076923076923,104.0,26.25,3.0,175.0,1.0,332.0,Very Poor
2020-11-24,232.64,430.28,12.48,13.08,14.32,92.77,7.52,2.38,12.73,New Industrial Town Faridabad - HSPCB,2020,November,Tuesday,400.0,386.1538461538462,104.0,17.5,3.0,162.5,2.0,400.0,Very Poor
2020-11-25,243.42,394.79,9.18,10.92,8.57,21.81,5.41,1.72,9.81,New Industrial Town Faridabad - HSPCB,2020,November,Wednesday,355.0,394.61538461538464,26.25,10.0,2.25,137.5,1.0,395.0,Very Poor
2020-11-26,127.52,254.7,19.55,15.73,31.34,39.06,5.93,0.95,10.22,New Industrial Town Faridabad - HSPCB,2020,November,Thursday,204.0,305.38461538461536,48.75,38.75,2.5,137.5,0.0,305.0,Very Poor
2020-11-27,48.0,174.38,15.94,11.37,23.14,40.45,4.87,0.48,14.67,New Industrial Town Faridabad - HSPCB,2020,November,Friday,149.33333333333334,80.0,50.0,28.75,3.5,125.0,0.0,149.0,Moderate
2020-11-28,65.24,203.48,21.69,11.1,20.84,38.52,6.21,0.6,20.45,New Industrial Town Faridabad - HSPCB,2020,November,Saturday,168.66666666666669,116.66666666666667,47.5,25.0,5.0,150.0,0.0,169.0,Moderate
2020-11-29,101.07,324.05,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.6,1.03,18.88,New Industrial Town Faridabad - HSPCB,2020,November,Sunday,274.0,236.66666666666666,21.25,0.0,4.5,150.0,1.0,274.0,Poor
2020-11-30,121.14,335.6,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.48,1.19,16.41,New Industrial Town Faridabad - HSPCB,2020,November,Monday,285.0,300.7692307692308,21.25,0.0,4.0,162.5,1.0,301.0,Very Poor
2020-01-12,126.53,443.17,86.17,19.88,59.73,13.63,5.82,1.61,11.06,New Industrial Town Faridabad - HSPCB,2020,January,Sunday,416.25,304.61538461538464,16.25,73.75,2.75,137.5,1.0,416.0,Severe
2020-02-12,102.69,359.37,30.44,15.89,33.29,27.06,7.9,1.39,13.87,New Industrial Town Faridabad - HSPCB,2020,February,Wednesday,311.25,240.0,33.75,41.25,3.25,162.5,1.0,311.0,Very Poor
2020-03-12,102.8,423.99,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.12,1.47,17.56,New Industrial Town Faridabad - HSPCB,2020,March,Thursday,391.25,240.0,21.25,0.0,4.25,162.5,1.0,391.0,Very Poor
2020-04-12,149.46,599.3,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.59,2.59,14.43,New Industrial Town Faridabad - HSPCB,2020,April,Sunday,611.25,322.3076923076923,21.25,0.0,3.5,162.5,2.0,611.0,Severe
2020-05-12,146.07,488.16,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.37,1.69,12.59,New Industrial Town Faridabad - HSPCB,2020,May,Tuesday,472.5,320.0,21.25,0.0,3.0,175.0,1.0,472.0,Severe
2020-06-12,136.81,468.45,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.68,1.45,17.74,New Industrial Town Faridabad - HSPCB,2020,June,Friday,447.5,312.3076923076923,21.25,0.0,4.25,150.0,1.0,448.0,Severe
2020-07-12,153.8,549.17,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.82,1.47,15.41,New Industrial Town Faridabad - HSPCB,2020,July,Sunday,548.75,325.38461538461536,21.25,0.0,3.75,150.0,1.0,549.0,Severe
2020-08-12,163.23,561.64,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.76,2.04,15.67,New Industrial Town Faridabad - HSPCB,2020,August,Wednesday,563.75,333.0769230769231,21.25,0.0,3.75,137.5,2.0,564.0,Severe
2020-09-12,134.01,484.94,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.75,2.29,15.02,New Industrial Town Faridabad - HSPCB,2020,September,Saturday,467.5,310.7692307692308,21.25,0.0,3.75,125.0,2.0,468.0,Severe
2020-10-12,88.07,227.74,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.9,1.7,10.74,New Industrial Town Faridabad - HSPCB,2020,October,Monday,184.66666666666669,193.33333333333331,21.25,0.0,2.5,162.5,1.0,193.0,Moderate
2020-11-12,98.4,407.8,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.79,1.65,5.77,New Industrial Town Faridabad - HSPCB,2020,November,Thursday,371.25,226.66666666666666,21.25,0.0,1.25,137.5,1.0,371.0,Very Poor
2020-12-12,153.33,471.68,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.75,1.45,6.99,New Industrial Town Faridabad - HSPCB,2020,December,Saturday,451.25,325.38461538461536,21.25,0.0,1.5,125.0,1.0,451.0,Severe
2020-12-13,78.94,260.39,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.84,0.83,5.34,New Industrial Town Faridabad - HSPCB,2020,December,Sunday,210.0,160.0,21.25,0.0,1.25,125.0,0.0,210.0,Poor
2020-12-14,38.75,148.14,10.39,3.3,3.63,36.02,5.85,0.56,10.59,New Industrial Town Faridabad - HSPCB,2020,December,Monday,132.0,63.333333333333336,45.0,3.75,2.5,137.5,0.0,138.0,Moderate
2020-12-15,71.92,266.04,6.92,3.17,2.56,36.67,7.57,0.77,11.4,New Industrial Town Faridabad - HSPCB,2020,December,Tuesday,216.0,136.66666666666666,45.0,2.5,2.75,162.5,0.0,216.0,Poor
2020-12-16,66.26,250.76,6.94,3.17,2.58,36.66,7.73,0.76,11.83,New Industrial Town Faridabad - HSPCB,2020,December,Wednesday,200.0,120.0,45.0,2.5,2.75,162.5,0.0,200.0,Moderate
2020-12-17,73.63,280.51,6.89,3.17,2.53,36.66,6.97,0.67,12.04,New Industrial Town Faridabad - HSPCB,2020,December,Thursday,230.0,143.33333333333334,45.0,2.5,3.0,150.0,0.0,230.0,Poor
2020-12-18,69.52,310.89,6.96,3.17,2.6,36.65,6.35,0.79,12.55,New Industrial Town Faridabad - HSPCB,2020,December,Friday,260.0,130.0,45.0,2.5,3.0,150.0,0.0,260.0,Poor
2020-12-19,83.97,338.39,7.0,3.17,1.47,35.97,7.78,0.88,10.42,New Industrial Town Faridabad - HSPCB,2020,December,Saturday,288.0,176.66666666666669,43.75,1.25,2.5,162.5,0.0,288.0,Poor
2020-12-20,105.7,419.47,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.36,1.21,8.86,New Industrial Town Faridabad - HSPCB,2020,December,Sunday,386.25,250.0,21.25,0.0,2.0,175.0,1.0,386.0,Very Poor
2020-12-21,95.51,372.65,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.61,1.14,8.98,New Industrial Town Faridabad - HSPCB,2020,December,Monday,327.5,216.66666666666666,21.25,0.0,2.0,200.0,1.0,328.0,Very Poor
2020-12-22,148.51,535.75,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.65,1.76,5.76,New Industrial Town Faridabad - HSPCB,2020,December,Tuesday,531.25,321.53846153846155,21.25,0.0,1.25,125.0,1.0,531.0,Severe
2020-12-23,198.22,635.96,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.75,2.36,6.65,New Industrial Town Faridabad - HSPCB,2020,December,Wednesday,656.25,360.0,21.25,0.0,1.5,175.0,2.0,656.0,Severe
2020-12-24,93.21,464.66,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.64,1.74,7.09,New Industrial Town Faridabad - HSPCB,2020,December,Thursday,442.5,210.0,21.25,0.0,1.75,175.0,1.0,442.0,Severe
2020-12-25,76.24,387.98,27.913536977491948,9.904852459016434,0.0,17.272439024390252,2.86,1.28,7.52,New Industrial Town Faridabad - HSPCB,2020,December,Friday,346.25,153.33333333333334,21.25,0.0,1.75,100.0,1.0,346.0,Very Poor
2020-12-26,89.45,387.83,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.89,1.09,6.46,New Industrial Town Faridabad - HSPCB,2020,December,Saturday,346.25,196.66666666666669,21.25,0.0,1.5,150.0,1.0,346.0,Very Poor
2020-12-27,142.89,562.95,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.99,1.97,7.97,New Industrial Town Faridabad - HSPCB,2020,December,Sunday,565.0,316.9230769230769,21.25,0.0,1.75,200.0,1.0,565.0,Severe
2020-12-28,45.23,294.99,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.87,0.64,5.36,New Industrial Town Faridabad - HSPCB,2020,December,Monday,244.0,75.0,21.25,0.0,1.25,175.0,0.0,244.0,Poor
2020-12-29,74.24,342.62,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.86,0.82,6.25,New Industrial Town Faridabad - HSPCB,2020,December,Tuesday,292.0,146.66666666666666,21.25,0.0,1.5,162.5,0.0,292.0,Poor
2020-12-30,79.58,301.16,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.84,0.91,5.23,New Industrial Town Faridabad - HSPCB,2020,December,Wednesday,251.0,163.33333333333334,21.25,0.0,1.25,137.5,0.0,251.0,Poor
2020-12-31,106.5,382.87,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.17,1.11,6.19,New Industrial Town Faridabad - HSPCB,2020,December,Thursday,340.0,253.33333333333334,21.25,0.0,1.5,162.5,1.0,340.0,Very Poor
2021-01-01,178.77,601.54,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.99,2.25,3.69,New Industrial Town Faridabad - HSPCB,2021,January,Friday,613.75,344.61538461538464,21.25,0.0,0.75,162.5,2.0,614.0,Severe
2021-02-01,134.84,480.28,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.92,1.55,2.41,New Industrial Town Faridabad - HSPCB,2021,February,Monday,462.5,310.7692307692308,21.25,0.0,0.5,137.5,1.0,462.0,Severe
2021-03-01,80.63,297.61,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.69,1.24,0.66,New Industrial Town Faridabad - HSPCB,2021,March,Monday,247.0,166.66666666666669,21.25,0.0,0.0,175.0,1.0,247.0,Poor
2021-04-01,56.22,204.28,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.69,1.49,2.08,New Industrial Town Faridabad - HSPCB,2021,April,Thursday,169.33333333333331,93.33333333333334,21.25,0.0,0.5,150.0,1.0,169.0,Moderate
2021-05-01,38.86,127.69,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.21,0.9,1.77,New Industrial Town Faridabad - HSPCB,2021,May,Saturday,118.0,63.333333333333336,21.25,0.0,0.25,162.5,0.0,162.0,Moderate
2021-06-01,73.05,216.69,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.91,1.01,2.03,New Industrial Town Faridabad - HSPCB,2021,June,Tuesday,177.33333333333331,143.33333333333334,21.25,0.0,0.5,150.0,1.0,177.0,Moderate
2021-07-01,67.87,221.46,27.913536977491948,9.904852459016434,0.0,17.272439024390252,6.76,0.65,4.35,New Industrial Town Faridabad - HSPCB,2021,July,Thursday,180.66666666666669,123.33333333333333,21.25,0.0,1.0,150.0,0.0,181.0,Moderate
2021-08-01,89.4,343.46,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.54,0.92,1.75,New Industrial Town Faridabad - HSPCB,2021,August,Sunday,293.0,196.66666666666669,21.25,0.0,0.25,162.5,0.0,293.0,Poor
2021-09-01,76.69,253.6,27.913536977491948,9.904852459016434,0.0,17.272439024390252,5.98,0.37,0.72,New Industrial Town Faridabad - HSPCB,2021,September,Wednesday,203.0,153.33333333333334,21.25,0.0,0.0,137.5,0.0,203.0,Poor
2021-10-01,60.27,224.98,27.913536977491948,9.904852459016434,0.0,17.272439024390252,4.46,0.02,0.54,New Industrial Town Faridabad - HSPCB,2021,October,Friday,182.66666666666669,100.0,21.25,0.0,0.0,125.0,0.0,183.0,Moderate
2021-11-01,63.05,233.13,27.913536977491948,9.904852459016434,0.0,17.272439024390252,7.47,0.35,5.3,New Industrial Town Faridabad - HSPCB,2021,November,Monday,188.66666666666669,110.0,21.25,0.0,1.25,162.5,0.0,189.0,Moderate
2021-12-01,69.53,270.82,27.913536977491948,9.904852459016434,0.0,17.272439024390252,8.81,0.85,6.37,New Industrial Town Faridabad - HSPCB,2021,December,Wednesday,220.0,130.0,21.25,0.0,1.5,175.0,0.0,220.0,Poor
2021-01-13,124.0,451.54,27.913536977491948,9.904852459016434,0.0,17.272439024390252,10.7,1.6,4.53,New Industrial Town Faridabad - HSPCB,2021,January,Wednesday,426.25,303.0769230769231,21.25,0.0,1.0,200.0,1.0,426.0,Severe
2021-01-14,232.93,727.06,27.913536977491948,9.904852459016434,0.0,17.272439024390252,27.89,2.85,4.02,New Industrial Town Faridabad - HSPCB,2021,January,Thursday,771.25,386.1538461538462,21.25,0.0,1.0,358.8235294117647,2.0,771.0,Severe
2021-01-15,257.28,702.99,27.913536977491948,9.904852459016434,0.0,17.272439024390252,26.17,3.15,4.46,New Industrial Town Faridabad - HSPCB,2021,January,Friday,740.0,405.38461538461536,21.25,0.0,1.0,352.94117647058823,3.0,740.0,Severe
2021-01-16,140.21,399.56,43.89,1.04,17.59,6.23,13.49,2.25,11.62,New Industrial Town Faridabad - HSPCB,2021,January,Saturday,361.25,315.38461538461536,7.5,21.25,2.75,242.85714285714286,2.0,361.0,Very Poor
2021-01-17,114.83,379.38,45.41,1.06,36.97,6.23,10.98,1.33,5.76,New Industrial Town Faridabad - HSPCB,2021,January,Sunday,336.25,280.0,7.5,45.0,1.25,200.0,1.0,336.0,Very Poor
2021-01-18,117.36,436.85,45.37,1.05,36.93,6.23,12.14,1.51,6.51,New Industrial Town Faridabad - HSPCB,2021,January,Monday,407.5,290.0,7.5,45.0,1.5,228.57142857142858,1.0,408.0,Severe
2021-01-19,136.09,425.3,45.28,1.05,36.86,6.23,13.53,1.95,7.91,New Industrial Town Faridabad - HSPCB,2021,January,Tuesday,393.75,312.3076923076923,7.5,45.0,1.75,242.85714285714286,1.0,394.0,Very Poor
2021-01-20,65.98,231.05,45.23,1.05,36.82,6.23,5.88,0.82,22.53,New Industrial Town Faridabad - HSPCB,2021,January,Wednesday,187.33333333333331,116.66666666666667,7.5,45.0,5.5,137.5,0.0,187.0,Moderate
2021-01-21,70.17,354.08,45.59,1.05,37.11,6.23,8.89,0.93,45.02,New Industrial Town Faridabad - HSPCB,2021,January,Thursday,305.0,133.33333333333334,7.5,46.25,11.25,175.0,0.0,305.0,Very Poor
2021-01-22,133.29,415.03,45.59,1.04,37.1,6.23,7.81,1.72,45.12,New Industrial Town Faridabad - HSPCB,2021,January,Friday,381.25,310.0,7.5,46.25,11.25,162.5,1.0,381.0,Very Poor
2021-01-23,74.61,285.91,45.67,1.06,37.18,6.23,3.83,0.97,31.51,New Industrial Town Faridabad - HSPCB,2021,January,Saturday,235.0,146.66666666666666,7.5,46.25,7.75,112.5,0.0,235.0,Poor
2021-01-24,112.26,425.68,45.55,1.07,37.08,6.22,6.17,1.2,22.92,New Industrial Town Faridabad - HSPCB,2021,January,Sunday,393.75,273.3333333333333,7.5,46.25,5.5,150.0,1.0,394.0,Very Poor
2021-01-25,83.19,392.51,45.5,1.06,37.04,6.23,4.59,1.04,14.9,New Industrial Town Faridabad - HSPCB,2021,January,Monday,352.5,176.66666666666669,7.5,46.25,3.5,125.0,1.0,352.0,Very Poor
2021-01-26,126.77,423.95,45.47,1.05,37.01,6.23,6.7,1.31,6.16,New Industrial Town Faridabad - HSPCB,2021,January,Tuesday,391.25,304.61538461538464,7.5,46.25,1.5,150.0,1.0,391.0,Very Poor
